DayNum,NumOT,OppLoc,OppScore,OppTeamID,Season,TeamLoc,TeamScore,TeamTeamID,Won
143,0,N,78,1371,1989,N,65,1231,0
143,0,N,67,1112,1989,N,68,1424,1
143,0,N,68,1424,1989,N,67,1112,0
143,0,N,80,1328,1989,N,86,1438,1
143,0,N,86,1438,1989,N,80,1328,0
144,0,N,70,1278,1989,N,87,1181,1
144,0,N,87,1181,1989,N,70,1278,0
144,0,N,61,1301,1989,N,69,1207,1
144,0,N,69,1207,1989,N,61,1301,0
144,0,N,69,1257,1989,N,83,1228,1
144,0,N,83,1228,1989,N,69,1257,0
144,0,N,80,1281,1989,N,83,1393,1
144,0,N,83,1393,1989,N,80,1281,0
145,0,N,65,1438,1989,N,102,1276,1
145,0,N,102,1276,1989,N,65,1438,0
145,0,N,61,1424,1989,N,84,1371,1
145,0,N,84,1371,1989,N,61,1424,0
146,0,N,77,1207,1989,N,85,1181,1
146,0,N,85,1181,1989,N,77,1207,0
146,0,N,86,1393,1989,N,89,1228,1
146,0,N,89,1228,1989,N,86,1393,0
152,0,N,81,1228,1989,N,83,1276,1
152,0,N,83,1276,1989,N,81,1228,0
152,0,N,78,1181,1989,N,95,1371,1
152,0,N,95,1371,1989,N,78,1181,0
154,1,N,79,1371,1989,N,80,1276,1
154,1,N,80,1276,1989,N,79,1371,0
136,0,N,64,1343,1990,N,68,1116,1
136,0,N,68,1116,1990,N,64,1343,0
136,0,N,53,1333,1990,N,54,1123,1
136,0,N,54,1123,1990,N,53,1333,0
136,0,N,63,1231,1990,N,65,1143,1
136,0,N,65,1143,1990,N,63,1231,0
136,0,N,47,1140,1990,N,49,1155,1
136,0,N,49,1155,1990,N,47,1140,0
136,0,N,52,1131,1990,N,76,1163,1
136,0,N,76,1163,1990,N,52,1131,0
136,0,N,86,1228,1990,N,88,1173,1
136,0,N,88,1173,1990,N,86,1228,0
136,0,N,83,1190,1990,N,99,1210,1
136,0,N,99,1210,1990,N,83,1190,0
136,0,N,63,1379,1990,N,79,1247,1
136,0,N,79,1247,1990,N,63,1379,0
136,0,N,59,1225,1990,N,78,1257,1
136,0,N,78,1257,1990,N,59,1225,0
136,0,N,63,1437,1990,N,70,1261,1
136,0,N,70,1261,1990,N,63,1437,0
136,1,N,71,1293,1990,N,75,1277,1
136,1,N,75,1277,1990,N,71,1293,0
136,0,N,70,1283,1990,N,83,1314,1
136,0,N,83,1314,1990,N,70,1283,0
136,1,N,83,1344,1990,N,84,1326,1
136,1,N,84,1326,1990,N,83,1344,0
136,0,N,68,1406,1990,N,77,1328,1
136,0,N,77,1328,1990,N,68,1406,0
136,0,N,66,1222,1990,N,70,1364,1
136,0,N,70,1364,1990,N,66,1222,0
136,0,N,72,1114,1990,N,102,1424,1
136,0,N,102,1424,1990,N,72,1114,0
137,0,N,54,1161,1990,N,71,1104,1
137,0,N,71,1104,1990,N,54,1161,0
137,0,N,67,1378,1990,N,79,1112,1
137,0,N,79,1112,1990,N,67,1378,0
137,0,N,46,1350,1990,N,81,1181,1
137,0,N,81,1181,1990,N,46,1350,0
137,0,N,52,1411,1990,N,70,1207,1
137,0,N,70,1207,1990,N,52,1411,0
137,0,N,71,1352,1990,N,79,1242,1
137,0,N,79,1242,1990,N,71,1352,0
137,0,N,92,1308,1990,N,111,1258,1
137,0,N,111,1258,1990,N,92,1308,0
137,0,N,70,1229,1990,N,76,1276,1
137,0,N,76,1276,1990,N,70,1229,0
137,1,N,61,1431,1990,N,64,1278,1
137,1,N,64,1278,1990,N,61,1431,0
137,0,N,71,1281,1990,N,74,1320,1
137,0,N,74,1320,1990,N,71,1281,0
137,0,N,63,1419,1990,N,75,1345,1
137,0,N,75,1345,1990,N,63,1419,0
137,0,N,65,1396,1990,N,81,1385,1
137,0,N,81,1385,1990,N,65,1396,0
137,0,N,48,1164,1990,N,70,1393,1
137,0,N,70,1393,1990,N,48,1164,0
137,0,N,88,1208,1990,N,100,1400,1
137,0,N,100,1400,1990,N,88,1208,0
137,0,N,56,1412,1990,N,68,1417,1
137,0,N,68,1417,1990,N,56,1412,0
137,0,N,67,1323,1990,N,75,1438,1
137,0,N,75,1438,1990,N,67,1323,0
137,0,N,79,1243,1990,N,87,1462,1
137,0,N,87,1462,1990,N,79,1243,0
138,0,N,84,1173,1990,N,86,1116,1
138,0,N,86,1116,1990,N,84,1173,0
138,0,N,60,1257,1990,N,62,1123,1
138,0,N,62,1123,1990,N,60,1257,0
138,0,N,75,1247,1990,N,79,1155,1
138,0,N,79,1155,1990,N,75,1247,0
138,0,N,54,1143,1990,N,74,1163,1
138,0,N,74,1163,1990,N,54,1143,0
138,0,N,91,1261,1990,N,94,1210,1
138,0,N,94,1210,1990,N,91,1261,0
138,0,N,58,1364,1990,N,62,1277,1
138,0,N,62,1277,1990,N,58,1364,0
138,0,N,77,1328,1990,N,79,1314,1
138,0,N,79,1314,1990,N,77,1328,0
138,0,N,65,1326,1990,N,76,1424,1
138,0,N,76,1424,1990,N,65,1326,0
139,0,N,55,1112,1990,N,77,1104,1
139,0,N,77,1104,1990,N,55,1112,0
139,0,N,72,1385,1990,N,76,1181,1
139,0,N,76,1181,1990,N,72,1385,0
139,0,N,115,1276,1990,N,149,1258,1
139,0,N,149,1258,1990,N,115,1276,0
139,0,N,78,1320,1990,N,81,1278,1
139,0,N,81,1278,1990,N,78,1320,0
139,0,N,61,1438,1990,N,63,1393,1
139,0,N,63,1393,1990,N,61,1438,0
139,0,N,72,1345,1990,N,73,1400,1
139,0,N,73,1400,1990,N,72,1345,0
139,0,N,70,1242,1990,N,71,1417,1
139,0,N,71,1417,1990,N,70,1242,0
139,0,N,71,1207,1990,N,74,1462,1
139,0,N,74,1462,1990,N,71,1207,0
143,0,N,73,1314,1990,N,96,1116,1
143,0,N,96,1116,1990,N,73,1314,0
143,0,N,70,1155,1990,N,71,1163,1
143,0,N,71,1163,1990,N,70,1155,0
143,0,N,81,1417,1990,N,90,1181,1
143,0,N,90,1181,1990,N,81,1417,0
143,0,N,89,1462,1990,N,102,1400,1
143,0,N,102,1400,1990,N,89,1462,0
144,1,N,80,1277,1990,N,81,1210,1
144,1,N,81,1210,1990,N,80,1277,0
144,0,N,60,1104,1990,N,62,1258,1
144,0,N,62,1258,1990,N,60,1104,0
144,0,N,75,1393,1990,N,82,1278,1
144,0,N,82,1278,1990,N,75,1393,0
144,0,N,67,1123,1990,N,69,1424,1
144,0,N,69,1424,1990,N,67,1123,0
145,0,N,85,1400,1990,N,88,1116,1
145,0,N,88,1116,1990,N,85,1400,0
145,1,N,78,1163,1990,N,79,1181,1
145,1,N,79,1181,1990,N,78,1163,0
146,0,N,91,1278,1990,N,93,1210,1
146,0,N,93,1210,1990,N,91,1278,0
146,0,N,101,1258,1990,N,131,1424,1
146,0,N,131,1424,1990,N,101,1258,0
152,0,N,83,1116,1990,N,97,1181,1
152,0,N,97,1181,1990,N,83,1116,0
152,0,N,81,1210,1990,N,90,1424,1
152,0,N,90,1424,1990,N,81,1210,0
154,0,N,73,1181,1990,N,103,1424,1
154,0,N,103,1424,1990,N,73,1181,0
136,0,N,80,1384,1991,N,93,1112,1
136,0,N,93,1112,1991,N,80,1384,0
136,0,N,48,1438,1991,N,61,1140,1
136,0,N,61,1140,1991,N,48,1438,0
136,0,N,62,1261,1991,N,79,1163,1
136,0,N,79,1163,1991,N,62,1261,0
136,0,N,56,1308,1991,N,64,1166,1
136,0,N,64,1166,1991,N,56,1308,0
136,0,N,73,1419,1991,N,102,1181,1
136,0,N,102,1181,1991,N,73,1419,0
136,0,N,72,1425,1991,N,75,1199,1
136,0,N,75,1199,1991,N,72,1425,0
136,0,N,69,1157,1991,N,79,1231,1
136,0,N,79,1231,1991,N,69,1157,0
136,0,N,73,1190,1991,N,76,1234,1
136,0,N,76,1234,1991,N,73,1190,0
136,0,N,49,1309,1991,N,55,1242,1
136,0,N,55,1242,1991,N,49,1309,0
136,0,N,85,1379,1991,N,114,1301,1
136,0,N,114,1301,1991,N,85,1379,0
136,0,N,54,1307,1991,N,67,1329,1
136,0,N,67,1329,1991,N,54,1307,0
136,1,N,68,1208,1991,N,76,1338,1
136,1,N,76,1338,1991,N,68,1208,0
136,0,N,69,1393,1991,N,73,1350,1
136,0,N,73,1350,1991,N,69,1393,0
136,0,N,51,1337,1991,N,71,1371,1
136,0,N,71,1371,1991,N,51,1337,0
136,0,N,63,1345,1991,N,80,1396,1
136,0,N,80,1396,1991,N,63,1345,0
136,0,N,84,1304,1991,N,89,1462,1
136,0,N,89,1462,1991,N,84,1304,0
137,0,N,79,1293,1991,N,89,1104,1
137,0,N,89,1104,1991,N,79,1293,0
137,0,N,76,1353,1991,N,79,1113,1
137,0,N,79,1113,1991,N,76,1353,0
137,0,N,76,1209,1991,N,117,1116,1
137,0,N,117,1116,1991,N,76,1209,0
137,0,N,56,1280,1991,N,76,1185,1
137,0,N,76,1185,1991,N,56,1280,0
137,0,N,60,1435,1991,N,70,1207,1
137,0,N,70,1207,1991,N,60,1435,0
137,0,N,70,1177,1991,N,87,1210,1
137,0,N,87,1210,1991,N,70,1177,0
137,0,N,58,1453,1991,N,60,1277,1
137,0,N,60,1277,1991,N,58,1453,0
137,0,N,66,1318,1991,N,101,1314,1
137,0,N,101,1314,1991,N,66,1318,0
137,0,N,86,1406,1991,N,97,1326,1
137,0,N,97,1326,1991,N,86,1406,0
137,0,N,69,1417,1991,N,74,1336,1
137,0,N,74,1336,1991,N,69,1417,0
137,0,N,68,1296,1991,N,75,1385,1
137,0,N,75,1385,1991,N,68,1296,0
137,0,N,65,1389,1991,N,73,1400,1
137,0,N,73,1400,1991,N,65,1389,0
137,0,N,65,1285,1991,N,99,1424,1
137,0,N,99,1424,1991,N,65,1285,0
137,0,N,72,1375,1991,N,82,1428,1
137,0,N,82,1428,1991,N,72,1375,0
137,0,N,48,1343,1991,N,50,1437,1
137,0,N,50,1437,1991,N,48,1343,0
137,0,N,65,1256,1991,N,71,1448,1
137,0,N,71,1448,1991,N,65,1256,0
138,0,N,61,1140,1991,N,76,1112,1
138,0,N,76,1112,1991,N,61,1140,0
138,0,N,50,1462,1991,N,66,1163,1
138,0,N,66,1163,1991,N,50,1462,0
138,0,N,70,1234,1991,N,85,1181,1
138,0,N,85,1181,1991,N,70,1234,0
138,0,N,60,1199,1991,N,82,1231,1
138,0,N,82,1231,1991,N,60,1199,0
138,0,N,66,1338,1991,N,77,1242,1
138,0,N,77,1242,1991,N,66,1338,0
138,0,N,64,1301,1991,N,73,1329,1
138,0,N,73,1329,1991,N,64,1301,0
138,0,N,69,1166,1991,N,81,1371,1
138,0,N,81,1371,1991,N,69,1166,0
138,0,N,64,1350,1991,N,77,1396,1
138,0,N,77,1396,1991,N,64,1350,0
139,0,N,88,1448,1991,N,96,1104,1
139,0,N,96,1104,1991,N,88,1448,0
139,0,N,90,1113,1991,N,97,1116,1
139,0,N,97,1116,1991,N,90,1113,0
139,1,N,68,1336,1991,N,71,1185,1
139,1,N,71,1185,1991,N,68,1336,0
139,0,N,69,1437,1991,N,84,1314,1
139,0,N,84,1314,1991,N,69,1437,0
139,0,N,61,1210,1991,N,65,1326,1
139,0,N,65,1326,1991,N,61,1210,0
139,0,N,76,1400,1991,N,84,1385,1
139,0,N,84,1385,1991,N,76,1400,0
139,0,N,54,1207,1991,N,62,1424,1
139,0,N,62,1424,1991,N,54,1207,0
139,1,N,84,1277,1991,N,85,1428,1
139,1,N,85,1428,1991,N,84,1277,0
143,0,N,70,1104,1991,N,93,1116,1
143,0,N,93,1116,1991,N,70,1104,0
143,0,N,65,1231,1991,N,83,1242,1
143,0,N,83,1242,1991,N,65,1231,0
143,0,N,77,1112,1991,N,81,1371,1
143,0,N,81,1371,1991,N,77,1112,0
143,0,N,66,1428,1991,N,83,1424,1
143,0,N,83,1424,1991,N,66,1428,0
144,0,N,67,1163,1991,N,81,1181,1
144,0,N,81,1181,1991,N,67,1163,0
144,0,N,67,1185,1991,N,93,1314,1
144,0,N,93,1314,1991,N,67,1185,0
144,0,N,74,1326,1991,N,91,1385,1
144,0,N,91,1385,1991,N,74,1326,0
144,1,N,63,1329,1991,N,72,1396,1
144,1,N,72,1396,1991,N,63,1329,0
145,0,N,81,1116,1991,N,93,1242,1
145,0,N,93,1242,1991,N,81,1116,0
145,0,N,65,1371,1991,N,77,1424,1
145,0,N,77,1424,1991,N,65,1371,0
146,0,N,61,1385,1991,N,78,1181,1
146,0,N,78,1181,1991,N,61,1385,0
146,0,N,72,1396,1991,N,75,1314,1
146,0,N,75,1314,1991,N,72,1396,0
152,0,N,77,1424,1991,N,79,1181,1
152,0,N,79,1181,1991,N,77,1424,0
152,0,N,73,1314,1991,N,79,1242,1
152,0,N,79,1242,1991,N,73,1314,0
154,0,N,65,1242,1991,N,72,1181,1
154,0,N,72,1181,1991,N,65,1242,0
136,0,N,75,1390,1992,N,80,1104,1
136,0,N,80,1104,1992,N,75,1390,0
136,0,N,69,1293,1992,N,80,1116,1
136,0,N,80,1116,1992,N,69,1293,0
136,0,N,65,1304,1992,N,86,1163,1
136,0,N,86,1163,1992,N,65,1304,0
136,0,N,56,1144,1992,N,82,1181,1
136,0,N,82,1181,1992,N,56,1144,0
136,0,N,68,1285,1992,N,78,1199,1
136,0,N,78,1199,1992,N,68,1285,0
136,0,N,60,1378,1992,N,75,1207,1
136,0,N,75,1207,1992,N,60,1378,0
136,0,N,60,1222,1992,N,65,1210,1
136,0,N,65,1210,1992,N,60,1222,0
136,0,N,55,1183,1992,N,94,1231,1
136,0,N,94,1231,1992,N,55,1183,0
136,0,N,92,1400,1992,N,98,1234,1
136,0,N,98,1234,1992,N,92,1400,0
136,0,N,83,1140,1992,N,94,1261,1
136,0,N,94,1261,1992,N,83,1140,0
136,0,N,70,1337,1992,N,80,1272,1
136,0,N,80,1272,1992,N,70,1337,0
136,0,N,78,1452,1992,N,89,1281,1
136,0,N,89,1281,1992,N,78,1452,0
136,0,N,63,1275,1992,N,68,1314,1
136,0,N,68,1314,1992,N,63,1275,0
136,0,N,56,1290,1992,N,83,1326,1
136,0,N,83,1326,1992,N,56,1290,0
136,0,N,76,1247,1992,N,78,1371,1
136,0,N,78,1371,1992,N,76,1247,0
136,0,N,54,1419,1992,N,84,1425,1
136,0,N,84,1425,1992,N,54,1419,0
137,0,N,47,1174,1992,N,85,1153,1
137,0,N,85,1153,1992,N,47,1174,0
137,0,N,80,1112,1992,N,87,1190,1
137,0,N,87,1190,1992,N,80,1112,0
137,0,N,74,1150,1992,N,76,1235,1
137,0,N,76,1235,1992,N,74,1150,0
137,0,N,67,1224,1992,N,100,1242,1
137,0,N,100,1242,1992,N,67,1224,0
137,0,N,69,1330,1992,N,88,1246,1
137,0,N,88,1246,1992,N,69,1330,0
137,0,N,58,1448,1992,N,81,1257,1
137,0,N,81,1257,1992,N,58,1448,0
137,0,N,58,1200,1992,N,85,1269,1
137,0,N,85,1269,1992,N,58,1200,0
137,0,N,66,1396,1992,N,73,1276,1
137,0,N,73,1276,1992,N,66,1396,0
137,0,N,54,1283,1992,N,61,1277,1
137,0,N,61,1277,1992,N,54,1283,0
137,0,N,73,1177,1992,N,81,1308,1
137,0,N,81,1308,1992,N,73,1177,0
137,0,N,73,1204,1992,N,100,1329,1
137,0,N,100,1329,1992,N,73,1204,0
137,0,N,43,1343,1992,N,51,1393,1
137,0,N,51,1393,1992,N,43,1343,0
137,0,N,57,1385,1992,N,61,1408,1
137,0,N,61,1408,1992,N,57,1385,0
137,0,N,53,1352,1992,N,73,1417,1
137,0,N,73,1417,1992,N,53,1352,0
137,0,N,83,1328,1992,N,87,1418,1
137,0,N,87,1418,1992,N,83,1328,0
137,0,N,50,1191,1992,N,55,1431,1
137,0,N,55,1431,1992,N,50,1191,0
138,0,N,62,1234,1992,N,75,1181,1
138,0,N,75,1181,1992,N,62,1234,0
138,0,N,68,1207,1992,N,78,1199,1
138,0,N,78,1199,1992,N,68,1207,0
138,0,N,78,1425,1992,N,79,1210,1
138,0,N,79,1210,1992,N,78,1425,0
138,0,N,79,1261,1992,N,89,1231,1
138,0,N,89,1231,1992,N,79,1261,0
138,0,N,80,1116,1992,N,82,1272,1
138,0,N,82,1272,1992,N,80,1116,0
138,0,N,55,1104,1992,N,64,1314,1
138,0,N,64,1314,1992,N,55,1104,0
138,0,N,55,1163,1992,N,78,1326,1
138,0,N,78,1326,1992,N,55,1163,0
138,0,N,71,1281,1992,N,88,1371,1
138,0,N,88,1371,1992,N,71,1281,0
139,0,N,65,1277,1992,N,77,1153,1
139,0,N,77,1153,1992,N,65,1277,0
139,0,N,98,1235,1992,N,106,1246,1
139,0,N,106,1246,1992,N,98,1235,0
139,1,N,71,1393,1992,N,77,1269,1
139,1,N,77,1269,1992,N,71,1393,0
139,0,N,90,1190,1992,N,102,1276,1
139,0,N,102,1276,1992,N,90,1190,0
139,0,N,73,1418,1992,N,81,1308,1
139,0,N,81,1308,1992,N,73,1418,0
139,0,N,71,1408,1992,N,87,1329,1
139,0,N,87,1329,1992,N,71,1408,0
139,0,N,69,1257,1992,N,85,1417,1
139,0,N,85,1417,1992,N,69,1257,0
139,0,N,60,1242,1992,N,66,1431,1
139,0,N,66,1431,1992,N,60,1242,0
143,0,N,69,1371,1992,N,81,1181,1
143,0,N,81,1181,1992,N,69,1371,0
143,0,N,74,1199,1992,N,85,1231,1
143,0,N,85,1231,1992,N,74,1199,0
143,0,N,77,1269,1992,N,87,1246,1
143,0,N,87,1246,1992,N,77,1269,0
143,0,N,78,1308,1992,N,85,1417,1
143,0,N,85,1417,1992,N,78,1308,0
144,0,N,67,1431,1992,N,69,1153,1
144,0,N,69,1153,1992,N,67,1431,0
144,1,N,79,1210,1992,N,83,1272,1
144,1,N,83,1272,1992,N,79,1210,0
144,0,N,72,1329,1992,N,75,1276,1
144,0,N,75,1276,1992,N,72,1329,0
144,0,N,73,1314,1992,N,80,1326,1
144,0,N,80,1326,1992,N,73,1314,0
145,1,N,103,1246,1992,N,104,1181,1
145,1,N,104,1181,1992,N,103,1246,0
145,0,N,79,1417,1992,N,106,1231,1
145,0,N,106,1231,1992,N,79,1417,0
146,0,N,57,1272,1992,N,88,1153,1
146,0,N,88,1153,1992,N,57,1272,0
146,1,N,71,1326,1992,N,75,1276,1
146,1,N,75,1276,1992,N,71,1326,0
152,0,N,78,1231,1992,N,81,1181,1
152,0,N,81,1181,1992,N,78,1231,0
152,0,N,72,1153,1992,N,76,1276,1
152,0,N,76,1276,1992,N,72,1153,0
154,0,N,51,1276,1992,N,71,1181,1
154,0,N,71,1181,1992,N,51,1276,0
136,0,N,64,1221,1993,N,94,1116,1
136,0,N,94,1116,1993,N,64,1221,0
136,0,N,71,1374,1993,N,80,1140,1
136,0,N,80,1140,1993,N,71,1374,0
136,0,N,64,1261,1993,N,66,1143,1
136,0,N,66,1143,1993,N,64,1261,0
136,0,N,70,1356,1993,N,105,1181,1
136,0,N,105,1181,1993,N,70,1356,0
136,0,N,70,1191,1993,N,82,1199,1
136,0,N,82,1199,1993,N,70,1191,0
136,0,N,72,1253,1993,N,75,1228,1
136,0,N,75,1228,1993,N,72,1253,0
136,0,N,72,1123,1993,N,94,1242,1
136,0,N,94,1242,1993,N,72,1123,0
136,0,N,65,1187,1993,N,85,1314,1
136,0,N,85,1314,1993,N,65,1187,0
136,0,N,68,1345,1993,N,74,1348,1
136,0,N,74,1348,1993,N,68,1345,0
136,0,N,61,1112,1993,N,64,1365,1
136,0,N,64,1365,1993,N,61,1112,0
136,0,N,59,1398,1993,N,81,1371,1
136,0,N,81,1371,1993,N,59,1398,0
136,0,N,67,1403,1993,N,85,1385,1
136,0,N,85,1385,1993,N,67,1403,0
136,0,N,61,1281,1993,N,75,1396,1
136,0,N,75,1396,1993,N,61,1281,0
136,0,N,53,1243,1993,N,55,1408,1
136,0,N,55,1408,1993,N,53,1243,0
136,0,N,72,1129,1993,N,92,1435,1
136,0,N,92,1435,1993,N,72,1129,0
136,0,N,52,1272,1993,N,55,1443,1
136,0,N,55,1443,1993,N,52,1272,0
137,0,N,66,1164,1993,N,93,1153,1
137,0,N,93,1153,1993,N,66,1164,0
137,0,N,68,1307,1993,N,82,1203,1
137,0,N,82,1203,1993,N,68,1307,0
137,0,N,54,1460,1993,N,97,1231,1
137,0,N,97,1231,1993,N,54,1460,0
137,0,N,69,1419,1993,N,82,1234,1
137,0,N,82,1234,1993,N,69,1419,0
137,0,N,52,1351,1993,N,96,1246,1
137,0,N,96,1246,1993,N,52,1351,0
137,0,N,70,1174,1993,N,76,1257,1
137,0,N,76,1257,1993,N,70,1174,0
137,0,N,50,1335,1993,N,54,1269,1
137,0,N,54,1269,1993,N,50,1335,0
137,0,N,52,1157,1993,N,84,1276,1
137,0,N,84,1276,1993,N,52,1157,0
137,0,N,79,1304,1993,N,93,1308,1
137,0,N,93,1308,1993,N,79,1304,0
137,0,N,62,1266,1993,N,74,1329,1
137,0,N,74,1329,1993,N,62,1266,0
137,0,N,78,1210,1993,N,93,1380,1
137,0,N,93,1380,1993,N,78,1210,0
137,0,N,70,1235,1993,N,81,1417,1
137,0,N,81,1417,1993,N,70,1235,0
137,0,N,65,1338,1993,N,86,1428,1
137,0,N,86,1428,1993,N,65,1338,0
137,0,N,66,1264,1993,N,78,1438,1
137,0,N,78,1438,1993,N,66,1264,0
137,0,N,58,1151,1993,N,81,1448,1
137,0,N,81,1448,1993,N,58,1151,0
137,0,N,55,1309,1993,N,73,1462,1
137,0,N,73,1462,1993,N,55,1309,0
138,0,N,74,1385,1993,N,80,1116,1
138,0,N,80,1116,1993,N,74,1385,0
138,0,N,77,1181,1993,N,82,1143,1
138,0,N,82,1143,1993,N,77,1181,0
138,0,N,63,1408,1993,N,94,1199,1
138,0,N,94,1199,1993,N,63,1408,0
138,0,N,76,1140,1993,N,90,1242,1
138,0,N,90,1242,1993,N,76,1140,0
138,0,N,67,1348,1993,N,112,1314,1
138,0,N,112,1314,1993,N,67,1348,0
138,0,N,57,1365,1993,N,68,1396,1
138,0,N,68,1396,1993,N,57,1365,0
138,0,N,68,1228,1993,N,85,1435,1
138,0,N,85,1435,1993,N,68,1228,0
138,0,N,68,1371,1993,N,72,1443,1
138,0,N,72,1443,1993,N,68,1371,0
139,0,N,55,1308,1993,N,92,1153,1
139,0,N,92,1153,1993,N,55,1308,0
139,0,N,80,1380,1993,N,90,1203,1
139,0,N,90,1203,1993,N,80,1380,0
139,0,N,70,1462,1993,N,73,1231,1
139,0,N,73,1231,1993,N,70,1462,0
139,0,N,62,1428,1993,N,83,1246,1
139,0,N,83,1246,1993,N,62,1428,0
139,0,N,63,1329,1993,N,78,1257,1
139,0,N,78,1257,1993,N,63,1329,0
139,1,N,84,1417,1993,N,86,1276,1
139,1,N,86,1276,1993,N,84,1417,0
139,0,N,56,1269,1993,N,71,1438,1
139,0,N,71,1438,1993,N,56,1269,0
139,0,N,78,1234,1993,N,84,1448,1
139,0,N,84,1448,1993,N,78,1234,0
143,1,N,78,1443,1993,N,81,1199,1
143,1,N,81,1199,1993,N,78,1443,0
143,0,N,69,1257,1993,N,82,1231,1
143,0,N,82,1231,1993,N,69,1257,0
143,0,N,76,1143,1993,N,93,1242,1
143,0,N,93,1242,1993,N,76,1143,0
143,0,N,69,1448,1993,N,103,1246,1
143,0,N,103,1246,1993,N,69,1448,0
144,0,N,54,1438,1993,N,71,1153,1
144,0,N,71,1153,1993,N,54,1438,0
144,0,N,64,1203,1993,N,72,1276,1
144,0,N,72,1276,1993,N,64,1203,0
144,0,N,74,1116,1993,N,80,1314,1
144,0,N,80,1314,1993,N,74,1116,0
144,0,N,59,1435,1993,N,67,1396,1
144,0,N,67,1396,1993,N,59,1435,0
145,0,N,77,1231,1993,N,83,1242,1
145,0,N,83,1242,1993,N,77,1231,0
145,0,N,81,1199,1993,N,106,1246,1
145,0,N,106,1246,1993,N,81,1199,0
146,0,N,72,1396,1993,N,77,1276,1
146,0,N,77,1276,1993,N,72,1396,0
146,1,N,68,1153,1993,N,75,1314,1
146,1,N,75,1314,1993,N,68,1153,0
152,1,N,78,1246,1993,N,81,1276,1
152,1,N,81,1276,1993,N,78,1246,0
152,0,N,68,1242,1993,N,78,1314,1
152,0,N,78,1314,1993,N,68,1242,0
154,0,N,71,1276,1993,N,77,1314,1
154,0,N,77,1314,1993,N,71,1276,0
136,0,N,70,1344,1994,N,76,1104,1
136,0,N,76,1104,1994,N,70,1344,0
136,0,N,46,1351,1994,N,64,1163,1
136,0,N,64,1163,1994,N,46,1351,0
136,0,N,62,1241,1994,N,64,1196,1
136,0,N,64,1196,1994,N,62,1241,0
136,0,N,46,1412,1994,N,51,1203,1
136,0,N,51,1203,1994,N,46,1412,0
136,0,N,73,1151,1994,N,102,1242,1
136,0,N,102,1242,1994,N,73,1151,0
136,0,N,66,1387,1994,N,74,1268,1
136,0,N,74,1268,1994,N,66,1387,0
136,0,N,60,1402,1994,N,78,1269,1
136,0,N,78,1269,1994,N,60,1402,0
136,1,N,74,1337,1994,N,78,1276,1
136,1,N,78,1276,1994,N,74,1337,0
136,0,N,53,1298,1994,N,76,1281,1
136,0,N,76,1281,1994,N,53,1298,0
136,0,N,80,1304,1994,N,90,1335,1
136,0,N,90,1335,1994,N,80,1304,0
136,0,N,67,1416,1994,N,98,1345,1
136,0,N,98,1345,1994,N,67,1416,0
136,0,N,78,1218,1994,N,92,1393,1
136,0,N,92,1393,1994,N,78,1218,0
136,0,N,77,1443,1994,N,91,1400,1
136,0,N,91,1400,1994,N,77,1443,0
136,0,N,58,1158,1994,N,68,1448,1
136,0,N,68,1448,1994,N,58,1158,0
136,0,N,57,1143,1994,N,61,1453,1
136,0,N,61,1453,1994,N,57,1143,0
136,0,N,72,1153,1994,N,80,1458,1
136,0,N,80,1458,1994,N,72,1153,0
137,0,N,55,1259,1994,N,81,1112,1
137,0,N,81,1112,1994,N,55,1259,0
137,0,N,79,1299,1994,N,94,1116,1
137,0,N,94,1116,1994,N,79,1299,0
137,0,N,64,1450,1994,N,67,1130,1
137,0,N,67,1130,1994,N,64,1450,0
137,0,N,70,1411,1994,N,82,1181,1
137,0,N,82,1181,1994,N,70,1411,0
137,0,N,77,1228,1994,N,84,1207,1
137,0,N,84,1207,1994,N,77,1228,0
137,0,N,72,1325,1994,N,84,1231,1
137,0,N,84,1231,1994,N,72,1325,0
137,0,N,70,1398,1994,N,83,1246,1
137,0,N,83,1246,1994,N,70,1398,0
137,0,N,58,1129,1994,N,67,1257,1
137,0,N,67,1257,1994,N,58,1129,0
137,0,N,59,1418,1994,N,81,1266,1
137,0,N,81,1266,1994,N,59,1418,0
137,0,N,73,1371,1994,N,84,1277,1
137,0,N,84,1277,1994,N,73,1371,0
137,0,N,60,1356,1994,N,74,1278,1
137,0,N,74,1278,1994,N,60,1356,0
137,0,N,51,1251,1994,N,71,1314,1
137,0,N,71,1314,1994,N,51,1251,0
137,0,N,55,1308,1994,N,65,1329,1
137,0,N,65,1329,1994,N,55,1308,0
137,0,N,39,1180,1994,N,61,1396,1
137,0,N,61,1396,1994,N,39,1180,0
137,0,N,102,1417,1994,N,112,1409,1
137,0,N,112,1409,1994,N,102,1417,0
137,0,N,54,1307,1994,N,57,1438,1
137,0,N,57,1438,1994,N,54,1307,0
138,0,N,63,1203,1994,N,75,1163,1
138,0,N,75,1163,1994,N,63,1203,0
138,0,N,58,1335,1994,N,70,1196,1
138,0,N,70,1196,1994,N,58,1335,0
138,0,N,58,1448,1994,N,69,1242,1
138,0,N,69,1242,1994,N,58,1448,0
138,0,N,87,1269,1994,N,95,1268,1
138,0,N,95,1268,1994,N,87,1269,0
138,0,N,79,1400,1994,N,84,1276,1
138,0,N,84,1276,1994,N,79,1400,0
138,0,N,96,1458,1994,N,109,1281,1
